StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.2,Q2.4,Q2.5_First Click,Q2.5_Last Click,Q2.5_Page Submit,Q2.5_Click Count,Q5.2,Q5.3,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7_First Click,Q6.7_Last Click,Q6.7_Page Submit,Q6.7_Click Count,Q7.2,Q7.3,Q8.2,Q8.3,Q8.4,Q8.5,Q8.6,Q8.7_First Click,Q8.7_Last Click,Q8.7_Page Submit,Q8.7_Click Count,Q9.2,Q9.3,Q10.2,Q10.3,Q10.4,Q10.5,Q10.6,Q10.7_First Click,Q10.7_Last Click,Q10.7_Page Submit,Q10.7_Click Count,Q11.2,Q11.3,Q12.2,Q12.3,Q12.4,Q12.5,Q12.6,Q12.7_First Click,Q12.7_Last Click,Q12.7_Page Submit,Q12.7_Click Count,QT.1,QT.2,QT.3,QT.4,QS.1,QS.2,QS.3,QS.4,QS.5,QS.6,QS.7,QS.8,QU.1,QU.2,QU.3,QU.4,QU.5,QU.6,QU.7,QU.8,QA.1,QA.2,QA.3,QA.4,PROLIFIC_PID,STUDY_ID,SESSION_ID
2023-02-03 02:29:34,2023-02-03 02:42:44,IP Address,79.169.206.69,100,790,True,2023-02-03 02:42:45,R_ysYxWn1Es7R1Je1,,,,,38.752,-9.2279,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,16.402,66.011,69.665,2,Healthy,Strongly agree,"Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,4.279,27.751,28.677,7,Overweight,Somewhat agree,"Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,7.292,31.816,36.229,8,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Strongly agree,Obesity,Strongly agree,12.642,49.665,50.446,10,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Number of main meals,Calories consumption monitoring,Physical activity frequency",Strongly agree,Somewhat agree,Underweight,Strongly agree,20.769,85.045,85.799,12,4,6,3,5,I agree strongly,I disagree somewhat,I disagree strongly,I disagree somewhat,I agree somewhat,I disagree somewhat,I disagree somewhat,I agree strongly,I disagree somewhat,I'm neutral about it,I disagree strongly,I agree strongly,I agree strongly,I'm neutral about it,I agree somewhat,I agree strongly,"I think it weighs only a few factors: The calories monitoring, physical activity, high callory consumption","Bad: It doesn't factor the weight of the person. ",Agree,Agree,606b84e11527ce2103add0a5,63dcd3819291f66c73666a95,63dcd3fcf2714ef2bbd916af
2023-02-03 02:29:13,2023-02-03 02:43:27,IP Address,105.214.8.33,100,854,True,2023-02-03 02:43:27,R_Td5qOz8b9ihaDDP,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,34.334,109.464,110.355,7,Overweight,Neither agree nor disagree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables",Strongly agree,Somewhat agree,Healthy,Neither agree nor disagree,16.307,63.855,64.954,15,Overweight,Somewhat disagree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals",Neither agree nor disagree,Somewhat agree,Overweight,Neither agree nor disagree,35.575,88.434,90.078,18,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables",Neither agree nor disagree,Somewhat agree,Obesity,Neither agree nor disagree,13.742,39.576,40.402,15,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Calories consumption monitoring",Neither agree nor disagree,Somewhat agree,Healthy,Somewhat agree,7.68,34.205,35.313,11,7. I trust it completely.,5,4,5,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree strongly,I'm neutral about it,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,"based on the age and how many time to you have a meal and if you have family member who are overwight ","everything was clear how the AI work and pridict ",Neither agree nor disagree,Somewhat agree,611ce66c1b74a6d046a8fdb8,63dcd3819291f66c73666a95,63dcd3e3641536ec39d6f079
2023-02-03 02:30:45,2023-02-03 02:44:08,IP Address,102.65.30.175,100,802,True,2023-02-03 02:44:09,R_1oj8UI1rf7UbV2G,,,,,-33.914,18.4129,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,29.573,87.045,89.16,2,Healthy,Somewhat agree,"Height,Frequency of consumption of vegetables,Consumption of daily water,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,24.049,90.076,91.842,8,Overweight,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency,Time using technology devices",Strongly agree,Strongly agree,Overweight,Strongly agree,5.776,38.572,39.461,9,Overweight,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency",Somewhat agree,Somewhat disagree,Overweight,Somewhat agree,15.796,62.455,63.121,9,Healthy,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,18.417,72.586,73.397,8,5,5,4,4,I agree somewhat,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,It seems it can predict the health of a person by looking at just a few of the categories and using historic data.,The good is that it was easy to read. The bad was that it did not contain specific information about the tool,Strongly agree,Strongly agree,615468f93882a6be897de9d8,63dcd3819291f66c73666a95,63dcd41cbdafabfda3830b22
2023-02-03 02:31:58,2023-02-03 02:44:38,IP Address,196.254.83.229,100,760,True,2023-02-03 02:44:39,R_1eEKdridvF4AGh4,,,,,-29.1346,26.2004,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,44.538,143.32,144.917,2,Healthy,Strongly agree,"Gender,Age,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Strongly agree,9.768,48.504,50.445,7,Overweight,Neither agree nor disagree,"Gender,Calories consumption monitoring,Time using technology devices",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,12.039,44.055,44.869,9,Healthy,Somewhat agree,"Gender,Age,Height,Family member has overweight",Strongly disagree,Strongly disagree,Healthy,Somewhat agree,34.779,74.946,75.573,8,Healthy,Strongly agree,"Gender,Height",Somewhat agree,Somewhat agree,Healthy,Strongly agree,5.56,23.879,24.603,6,3,1. It is not at all predictable.,2,2,I'm neutral about it,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,"For me, it does not make much sense outside of the predictions coming out of the gender category.",Not much really.,Strongly agree,Strongly agree,615c13f19748c05bdb1d012a,63dcd3819291f66c73666a95,63dcd4633059d39d3a953240
2023-02-03 02:30:59,2023-02-03 02:46:32,IP Address,84.86.6.149,100,932,True,2023-02-03 02:46:33,R_3Hprp3fD542KZkZ,,,,,51.542,5.0878,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,2.561,64.839,66.093,5,Overweight,Neither agree nor disagree,"Gender,Height,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Somewhat agree,Somewhat agree,Healthy,Neither agree nor disagree,8.941,74.444,75.597,20,Overweight,Somewhat agree,"Gender,Age,Family member has overweight,Frequent consumption of high caloric food,Smoke,Consumption of daily water,Calories consumption monitoring,Physical activity frequency,Time using technology devices,Consumption of alcohol",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,14.957,63.435,64.686,22,Overweight,Neither agree nor disagree,"Age,Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Somewhat disagree,Neither agree nor disagree,Obesity,Neither agree nor disagree,17.418,66.587,68.331,18,Healthy,Somewhat agree,"Height,Smoke,Calories consumption monitoring",Somewhat disagree,Neither agree nor disagree,Overweight,Somewhat agree,35.07,94.452,96.102,14,3,4,4,5,I'm neutral about it,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I disagree strongly,I agree somewhat,I disagree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,"It predicts based on age,height and gender are deciding factors. Physical activity, high caloric foods, family history, vegetable consumption and time spent on tech","Age height and gender are good ways to predict. however it may be the case that a tall perosn would be classifed as overweight buy this could be becasue of bone density. Various factors should be taken into account when trying to determine ones BMI and I think that it goes beyond just the simple info given to the AI ",Somewhat agree,Agree,63c535750b9e1d9112d4e89a,63dcd3819291f66c73666a95,63dcd443d234b4a51a7335dc
2023-02-03 02:30:18,2023-02-03 02:46:52,IP Address,194.53.114.15,100,993,True,2023-02-03 02:46:52,R_PBZwts5sjSOxa9j,,,,,50.054,19.9317,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,35.545,121.663,122.678,2,Healthy,Strongly agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,10.199,67.176,67.941,12,Obesity,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Time using technology devices",Somewhat disagree,Strongly disagree,Obesity,Somewhat agree,15.542,33.715,33.957,10,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Somewhat agree,12.254,48.324,51.953,8,Healthy,Strongly agree,Frequent consumption of high caloric food,Strongly disagree,Strongly disagree,Healthy,Strongly agree,14.955,56,56.394,8,5,6,2,3,I agree strongly,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I disagree strongly,I disagree strongly,I disagree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,there are diffrent weights on every input element. Some are more relatable than others. Then data goes through all the layers and we get the prediction based on samples it learned on,"Good: Simple, good for average customer. Bad: No information about weight of each input for those who would like to know, I would also like to know what had bigges impact on prediction that I got",Somewhat agree,Strongly agree,5f3e52355f3b5d02fe4dcf61,63dcd3819291f66c73666a95,63dcd428346ca6a52ea6fc28
2023-02-03 02:31:12,2023-02-03 02:46:55,IP Address,88.106.220.239,100,943,True,2023-02-03 02:46:55,R_2PpwY142i7UGgZ2,,,,,51.3574,-1.898,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,90.573,324.411,325.169,7,Healthy,Somewhat agree,"Height,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Smoke,Calories consumption monitoring,Physical activity frequency",Somewhat disagree,Strongly disagree,Healthy,Somewhat agree,15.644,78.781,79.718,24,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Somewhat disagree,Neither agree nor disagree,Overweight,Somewhat agree,2.859,35.55,36.296,22,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Neither agree nor disagree,Somewhat agree,Obesity,Somewhat agree,1.522,33.82,34.362,26,Healthy,Neither agree nor disagree,"Consumption of daily water,Physical activity frequency",Somewhat disagree,Strongly disagree,Healthy,Somewhat agree,11.198,54.578,55.306,21,1. I do not trust it at all.,6,3,2,I agree somewhat,I disagree strongly,I disagree strongly,I disagree strongly,I disagree strongly,I disagree strongly,I disagree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I disagree strongly,I disagree strongly,I agree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,Using a sample of data points to make an overall average of results,?,Somewhat disagree,Strongly disagree,5c0158b84c14cf00019cd25c,63dcd3819291f66c73666a95,63dcd442f08aedf662594530
2023-02-03 02:28:47,2023-02-03 02:50:56,IP Address,197.94.81.166,100,1328,True,2023-02-03 02:50:56,R_3MifKJkRVqNtNhc,,,,,-34.0486,18.4811,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,26.705,114.034,116.43,3,Overweight,Somewhat agree,"Number of main meals,Consumption of daily water,Transportation used",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,2.368,37.292,38.517,12,Obesity,Somewhat agree,"Consumption of daily water,Calories consumption monitoring,Time using technology devices,Transportation used",Somewhat agree,Somewhat agree,Overweight,Strongly agree,22.272,111.366,112.319,12,Healthy,Somewhat agree,"Number of main meals,Physical activity frequency,Consumption of alcohol",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,6.16,50.781,51.836,13,Healthy,Somewhat agree,"Gender,Age,Height,Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Consumption of food between meals,Smoke,Consumption of daily water,Calories consumption monitoring,Physical activity frequency,Time using technology devices,Consumption of alcohol,Transportation used",Neither agree nor disagree,Somewhat agree,Healthy,Somewhat agree,104.251,473.738,474.862,31,4,3,4,4,I'm neutral about it,I'm neutral about it,I'm neutral about it,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I'm neutral about it,I disagree strongly,I agree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,"It considers the different elements of ones daily lifestyle behaviours pertaining to an active lifestyle, frequency of food intake, hydration, age and height","No thing was bad however, you'd think it considered one element and pass your judgement and yet not.",Agree,Agree,6162064592170108e848b10c,63dcd3819291f66c73666a95,63dcd3cb9291f66c73666aa3
2023-02-03 02:29:29,2023-02-03 02:51:00,IP Address,164.151.130.2,100,1291,True,2023-02-03 02:51:01,R_b2xwK23MncJNX4l,,,,,-25.7599,28.2604,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,197.772,392.124,393.17,2,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Physical activity frequency,Transportation used",Strongly agree,Strongly agree,Healthy,Strongly agree,11.113,47.601,48.255,8,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,9.405,68.437,69.395,8,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Transportation used",Somewhat agree,Neither agree nor disagree,Overweight,Strongly agree,51.464,92.976,95.672,8,Healthy,Strongly agree,"Age,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of alcohol",Somewhat agree,Somewhat agree,Underweight,Somewhat agree,8.801,39.041,39.679,8,4,5,4,4,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,yes,it sometimes slightly gets things wrong,Somewhat agree,Agree,60f224f9028646d17fd7819c,63dcd3819291f66c73666a95,63dcd3f456d54e33a7f755f2
2023-02-03 02:31:13,2023-02-03 02:52:39,IP Address,197.184.165.60,100,1286,True,2023-02-03 02:52:40,R_110y3RFO0ymAVuZ,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,39.556,126.642,129.234,4,Healthy,Somewhat agree,"Gender,Age,Height,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,12.5,47.347,48.298,9,Obesity,Strongly agree,"Gender,Age,Height,Family member has overweight,Frequent consumption of high caloric food",Strongly agree,Strongly agree,Overweight,Strongly agree,8.486,37.158,38.473,11,Overweight,Somewhat agree,"Gender,Age,Height,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,32.242,83.985,88.56,8,Underweight,Strongly agree,"Gender,Age,Height,Consumption of food between meals",Strongly agree,Strongly agree,Underweight,Strongly agree,10.045,27.796,28.679,8,7. I trust it completely.,7. It is completely predictable.,7. It is completely reliable.,7. It is completely efficient.,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,"it predicts through age, height, and family history",what was good is that you get a clear understanding of how it works and there is nothing bad with the explanation,Strongly agree,Strongly agree,6154524a9852a6415f72d60c,63dcd3819291f66c73666a95,63dcd45e83bdb9bc7a49c5d4
2023-02-03 02:31:34,2023-02-03 02:54:20,IP Address,197.90.62.41,100,1366,True,2023-02-03 02:54:21,R_2VfQzh3wzQAAvpf,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,93.121,230.585,232.404,2,Overweight,Strongly agree,"Gender,Age,Height",Somewhat agree,Somewhat agree,Healthy,Strongly agree,18.899,58.33,59.255,8,Obesity,Strongly agree,"Age,Transportation used",Neither agree nor disagree,Somewhat agree,Obesity,Neither agree nor disagree,11.686,57.352,58.78,6,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring",Somewhat agree,Strongly agree,Obesity,Strongly agree,28.199,70.544,72.121,7,Healthy,Strongly agree,Age,Somewhat agree,Somewhat agree,Underweight,Somewhat agree,40.354,132.629,136.706,8,5,3,5,6,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,using prior information about its subjects,the family history and day to day nothing bad,Somewhat agree,Somewhat agree,612a8b3510b00a1e033924e6,63dcd3819291f66c73666a95,63dcd3e5bcecf19751bdcb06
2023-02-08 02:51:36,2023-02-08 03:02:56,IP Address,87.68.172.170,100,679,True,2023-02-08 03:02:57,R_3oyKGXNzsRd3KG1,,,,,32.4589,35.0491,anonymous,EN,Based on weight and height,Calculating the average risk of the entire dataset.,10.426,61.852,63.692,6,Healthy,Strongly agree,"Age,Frequency of consumption of vegetables,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,3.584,43.475,44.221,12,Obesity,Somewhat agree,"Age,Height",Somewhat disagree,Neither agree nor disagree,Obesity,Somewhat agree,5.849,26.013,26.816,6,Healthy,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals",Somewhat agree,Neither agree nor disagree,Overweight,Somewhat agree,50.414,88.816,90.011,9,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Physical activity frequency",Strongly agree,Neither agree nor disagree,Healthy,Somewhat agree,10.381,27.993,28.855,7,4,6,4,5,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I disagree somewhat,I agree somewhat,I disagree somewhat,I disagree strongly,I disagree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,"It uses preconceived notions about weight, height and family history to reach a lackluster conclusion.","The methods used to teach the A.I. I did not understand if it had taken any more datat into consideration. Also, BMI is not an accurate indicator to begin with",Strongly agree,Strongly agree,5e7119652c71480307c150bd,63dcd3819291f66c73666a95,63e370a6fe3da97810a2e98b
2023-02-08 02:52:20,2023-02-08 03:06:12,IP Address,41.150.32.137,100,832,True,2023-02-08 03:06:13,R_1rqaB28O76c32yK,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,3.299,152.209,154.101,45,Healthy,Strongly agree,"Height,Number of main meals,Physical activity frequency",Somewhat agree,Strongly agree,Healthy,Strongly agree,1.865,35.572,36.701,23,Overweight,Neither agree nor disagree,"Family member has overweight,Frequent consumption of high caloric food",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,9.116,82.992,83.718,33,Overweight,Strongly agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals",Somewhat agree,Strongly agree,Obesity,Strongly agree,3.486,32.413,33.073,19,Healthy,Somewhat disagree,"Age,Height,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Strongly agree,Underweight,Somewhat agree,3.889,72.942,73.763,27,7. I trust it completely.,1. It is not at all predictable.,7. It is completely reliable.,7. It is completely efficient.,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I'm neutral about it,I agree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I'm neutral about it,"Predicts according to age and hight, if you have a family member whoâ€™s obese and the amount of calories you consume.","The explanation on BMI was good, calculating was the problem. I cannot say bad, but it was a bit difficult to predict the scenarios",Strongly agree,Strongly agree,5e3993871cdba5000b189216,63dcd3819291f66c73666a95,63e3709ddd79ea9990e02792
2023-02-08 02:57:39,2023-02-08 03:06:55,IP Address,102.217.78.200,100,555,True,2023-02-08 03:06:56,R_2an8WXJQKOZ2C5a,,,,,-34.0486,18.4811,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,14.107,47.626,48.433,4,Healthy,Strongly agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of daily water",Somewhat agree,Strongly agree,Healthy,Strongly agree,4.344,24.004,24.744,11,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of daily water,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,5.827,32.647,33.434,13,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,7.266,25.744,26.812,10,Healthy,Strongly agree,Frequent consumption of high caloric food,Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,59.758,80.071,80.724,10,5,6,5,5,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,It uses family data as well eating and exercise habits to predict weight group,"Good - explains clearly, Bad - over explanation",Somewhat agree,Somewhat agree,603ca7828d9a2ba67a41342f,63dcd3819291f66c73666a95,63e3709e6c506a17f0b2f9a5
2023-02-08 02:51:36,2023-02-08 03:21:50,IP Address,41.13.25.204,100,1814,True,2023-02-08 03:21:51,R_3kESJhtjfxozVow,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,45.941,174.52,175.601,19,Healthy,Strongly agree,"Gender,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of daily water,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,49.032,105.182,107.839,19,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Calories consumption monitoring,Transportation used",Strongly agree,Strongly agree,Overweight,Strongly agree,10.028,107.929,109.357,16,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,15.104,96.917,98.259,18,Healthy,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Physical activity frequency",Neither agree nor disagree,Neither agree nor disagree,Healthy,Neither agree nor disagree,12.853,60.489,61.405,15,5,5,4,5,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,"Based on the family history, the eating habits and how frequently a person exercises","the vagueness of the explaination was bad, but everything else was good.",Strongly agree,Agree,615c83a68ed14f8fcb58f0c7,63dcd3819291f66c73666a95,63e37096181ab843ed2bf2b0
